Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2022-02-09 11:42:10 +0000,Cable Rope Tricep Extension, 10,12.473805009480094,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-09 11:42:10 +0000,Cable Rope Tricep Extension, 10,12.473805009480094,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-09 11:42:10 +0000,Cable Rope Tricep Extension, 10,12.473805009480094,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-09 11:42:10 +0000,Cable Rope Tricep Extension, 10,12.473805009480094,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-09 11:42:10 +0000,Crunches, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-09 11:42:10 +0000,Crunches, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-09 11:42:10 +0000,Crunches, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-09 11:42:10 +0000,Crunches, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-09 11:42:10 +0000,Crunches, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-02-07 12:17:04 +0000,Walking, 0,0.0,800.1851309537888,1622.0880049152856,0.0,0.0,false,, 0.0
2022-02-04 22:47:13 +0000,Walking, 0,0.0,93.23091197013855,149.8725957442075,0.0,0.0,false,, 0.0
2022-02-03 13:23:04 +0000,Walking, 0,0.0,911.0374480485916,1442.726203584578,0.0,0.0,false,, 0.0
2022-01-09 22:21:17 +0000,Balance Trainer Dome Push Ups, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Balance Trainer Dome Push Ups, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Balance Trainer Dome Push Ups, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Balance Trainer Dome Push Ups, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Balance Trainer Dome Push Ups, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Dumbbell Shoulder Raise, 13,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-09 22:21:17 +0000,Dumbbell Shoulder Raise, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-09 22:21:17 +0000,Dumbbell Shoulder Raise, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-09 22:21:17 +0000,Dumbbell Squat To Shoulder Press, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-09 22:21:17 +0000,Dumbbell Squat To Shoulder Press, 6,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-09 22:21:17 +0000,Dumbbell Squat To Shoulder Press, 6,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-09 22:21:17 +0000,Side Laterals to Front Raise, 5,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-09 22:21:17 +0000,Side Laterals to Front Raise, 3,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-09 22:21:17 +0000,Side Laterals to Front Raise, 4,2.267964547178199,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-09 22:21:17 +0000,Balance Trainer Dome Push Ups, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Balance Trainer Dome Push Ups, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Balance Trainer Dome Push Ups, 3,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Push Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Push Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Push Up, 2,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Balance Trainer Crunch, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Balance Trainer Crunch, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Balance Trainer Crunch, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Superman, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-09 22:21:17 +0000,Superman, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-03 12:08:01 +0000,Jump Squat, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-03 12:08:01 +0000,Jump Squat, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-03 12:08:01 +0000,Jump Squat, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-03 12:08:01 +0000,Jump Squat, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-03 12:08:01 +0000,Single Leg Kickback, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Single Leg Kickback, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Single Leg Kickback, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Single Leg Kickback, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Balance Trainer Mountain Climber, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Balance Trainer Mountain Climber, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Balance Trainer Mountain Climber, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Balance Trainer Mountain Climber, 8,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Balance Trainer Single Leg Hip Thrusters, 7,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Balance Trainer Single Leg Hip Thrusters, 7,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Balance Trainer Single Leg Hip Thrusters, 7,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Balance Trainer Single Leg Hip Thrusters, 7,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Lunge Jump, 7,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Lunge Jump, 7,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Lunge Jump, 7,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-03 12:08:01 +0000,Lunge Jump, 7,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-01 16:13:22 +0000,Seated Tricep Press, 9,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-01 16:13:22 +0000,Seated Tricep Press, 9,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-01 16:13:22 +0000,Seated Tricep Press, 9,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-01 16:13:22 +0000,Dumbbell Bent Over Row, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-01 16:13:22 +0000,Dumbbell Bent Over Row, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-01 16:13:22 +0000,Dumbbell Bent Over Row, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-01 16:13:22 +0000,Dumbbell Kickbacks, 10,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-01 16:13:22 +0000,Dumbbell Kickbacks, 10,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-01 16:13:22 +0000,Dumbbell Kickbacks, 10,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-01 16:13:22 +0000,Bench Dip, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-01 16:13:22 +0000,Bench Dip, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-01 16:13:22 +0000,Bench Dip, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-01 16:13:22 +0000,Bench Dip, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2022-01-01 16:13:22 +0000,Dumbbell Skullcrusher, 10,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-01 16:13:22 +0000,Dumbbell Skullcrusher, 7,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-01 16:13:22 +0000,Dumbbell Skullcrusher, 7,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-01 16:13:22 +0000,Dumbbell Skullcrusher, 7,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-01 16:13:22 +0000,Bicycle Crunch, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-01 16:13:22 +0000,Bicycle Crunch, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-01 16:13:22 +0000,Bicycle Crunch, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2022-01-01 16:13:22 +0000,Single Leg Romanian Deadlift, 13,4.535929094356398,0.0,0.0,0.0,0.0,false,, 4.0
2022-01-01 16:13:22 +0000,Single Leg Romanian Deadlift, 13,4.535929094356398,0.0,0.0,0.0,0.0,false,, 4.0
2022-01-01 16:13:22 +0000,Single Leg Romanian Deadlift, 13,4.535929094356398,0.0,0.0,0.0,0.0,false,, 4.0
2021-12-30 13:32:40 +0000,Seated Dumbbell Curl, 7,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Seated Dumbbell Curl, 7,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Seated Dumbbell Curl, 7,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Dumbbell Romanian Deadlift, 11,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Dumbbell Romanian Deadlift, 11,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Dumbbell Romanian Deadlift, 11,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Dumbbell Clean, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Dumbbell Clean, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Dumbbell Clean, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Incline Hammer Curl, 6,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Incline Hammer Curl, 6,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Incline Hammer Curl, 6,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Single Arm Cable Bicep Curl, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Single Arm Cable Bicep Curl, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Single Arm Cable Bicep Curl, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-30 13:32:40 +0000,Cable Row with Squat, 12,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-30 13:32:40 +0000,Cable Row with Squat, 12,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-30 13:32:40 +0000,Cable Row with Squat, 12,15.87575183024739,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-28 23:57:31 +0000,Dumbbell Rear Delt Raise, 10,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-28 23:57:31 +0000,Dumbbell Rear Delt Raise, 10,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-28 23:57:31 +0000,Dumbbell Rear Delt Raise, 10,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-28 23:57:31 +0000,Tricep Push Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-28 23:57:31 +0000,Tricep Push Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-28 23:57:31 +0000,Tricep Push Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-28 23:57:31 +0000,Dumbbell Shoulder Press, 11,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-28 23:57:31 +0000,Dumbbell Shoulder Press, 11,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-28 23:57:31 +0000,Dumbbell Shoulder Press, 7,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-28 23:57:31 +0000,Incline Push Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-28 23:57:31 +0000,Incline Push Up, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-28 23:57:31 +0000,Incline Push Up, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-28 23:57:31 +0000,Dumbbell Front Raise, 5,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-28 23:57:31 +0000,Dumbbell Front Raise, 7,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-28 23:57:31 +0000,Dumbbell Front Raise, 7,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-28 23:57:31 +0000,Dumbbell Front Raise, 7,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-28 23:57:31 +0000,Dumbbell Pullover, 16,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-28 23:57:31 +0000,Dumbbell Pullover, 16,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-28 23:57:31 +0000,Dumbbell Pullover, 16,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-28 23:57:31 +0000,Dumbbell Pullover, 16,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-28 23:57:31 +0000,Seated Dumbbell Rear Delt Raise, 9,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-28 23:57:31 +0000,Seated Dumbbell Rear Delt Raise, 9,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-28 23:57:31 +0000,Seated Dumbbell Rear Delt Raise, 9,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-28 23:57:31 +0000,Seated Dumbbell Rear Delt Raise, 9,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-26 23:49:41 +0000,Dumbbell Squat, 6,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-26 23:49:41 +0000,Dumbbell Squat, 6,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-26 23:49:41 +0000,Dumbbell Squat, 6,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-26 23:49:41 +0000,Dumbbell Squat, 6,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-26 23:49:41 +0000,Dumbbell Step Up, 10,0.45359290943563974,0.0,0.0,0.0,0.0,false,, 4.0
2021-12-26 23:49:41 +0000,Dumbbell Step Up, 10,0.45359290943563974,0.0,0.0,0.0,0.0,false,, 4.0
2021-12-26 23:49:41 +0000,Dumbbell Step Up, 9,0.45359290943563974,0.0,0.0,0.0,0.0,false,, 4.0
2021-12-26 23:49:41 +0000,Dumbbell Step Up, 7,0.45359290943563974,0.0,0.0,0.0,0.0,false,, 4.0
2021-12-26 23:49:41 +0000,Hip Thrust, 20,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-26 23:49:41 +0000,Hip Thrust, 20,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-26 23:49:41 +0000,Hip Thrust, 15,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-26 23:49:41 +0000,Hip Thrust, 15,9.071858188712795,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-26 23:49:41 +0000,Single Leg Glute Bridge, 10,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-26 23:49:41 +0000,Air Squats, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-23 20:07:38 +0000,Dumbbell Row, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Dumbbell Row, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Dumbbell Row, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Dumbbell Row, 8,11.339822735890994,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Dumbbell Bicep Curl, 5,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Dumbbell Bicep Curl, 5,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Dumbbell Bicep Curl, 5,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Dumbbell Bent Over Row, 9,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Dumbbell Bent Over Row, 9,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Dumbbell Bent Over Row, 9,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Concentration Curl, 15,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Concentration Curl, 15,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Concentration Curl, 15,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Hammer Curls, 7,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Hammer Curls, 7,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Hammer Curls, 7,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Incline Dumbbell Row, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Incline Dumbbell Row, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Incline Dumbbell Row, 12,9.071858188712795,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Incline Dumbbell Curl, 4,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Incline Dumbbell Curl, 6,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Incline Dumbbell Curl, 6,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Biceps Curl To Shoulder Press, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Biceps Curl To Shoulder Press, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Biceps Curl To Shoulder Press, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Biceps Curl To Shoulder Press, 9,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-23 20:07:38 +0000,Crunches, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-23 20:07:38 +0000,Crunches, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-23 20:07:38 +0000,Crunches, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-23 20:07:38 +0000,Crunches, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-23 20:07:38 +0000,Superman, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-23 20:07:38 +0000,Superman, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-23 20:07:38 +0000,Superman, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-23 20:07:38 +0000,Superman, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-22 01:39:31 +0000,Decline Push Up, 4,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-22 01:39:31 +0000,Decline Push Up, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-22 01:39:31 +0000,Decline Push Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-22 01:39:31 +0000,Decline Push Up, 4,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-22 01:39:31 +0000,Bench Dip, 4,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-22 01:39:31 +0000,Bench Dip, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-22 01:39:31 +0000,Bench Dip, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-22 01:39:31 +0000,Bench Dip, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-12-22 01:39:31 +0000,Dumbbell Fly, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-22 01:39:31 +0000,Dumbbell Fly, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-22 01:39:31 +0000,Dumbbell Fly, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-22 01:39:31 +0000,Dumbbell Fly, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-22 01:39:31 +0000,Dumbbell Kickbacks, 11,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-22 01:39:31 +0000,Dumbbell Kickbacks, 11,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-22 01:39:31 +0000,Dumbbell Kickbacks, 11,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-22 01:39:31 +0000,Dumbbell Skullcrusher, 11,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-22 01:39:31 +0000,Dumbbell Skullcrusher, 8,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-22 01:39:31 +0000,Dumbbell Skullcrusher, 10,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-12-22 01:39:31 +0000,Push Up, 2,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-11-24 23:41:37 +0000,Dumbbell Rear Delt Raise, 11,4.535929094356398,0.0,0.0,0.0,0.0,false,, 2.0
2021-11-24 23:41:37 +0000,Dumbbell Lunge, 8,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 4.0
2021-11-24 23:41:37 +0000,Dumbbell Sumo Squat, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-10-04 20:17:22 +0000,Dumbbell Step Up, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 4.0
2021-10-04 20:17:22 +0000,Dumbbell Step Up, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 4.0
2021-10-04 20:17:22 +0000,Dumbbell Step Up, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 4.0
2021-10-04 20:17:22 +0000,Dumbbell Squat, 12,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-10-04 20:17:22 +0000,Dumbbell Squat, 12,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-10-04 20:17:22 +0000,Dumbbell Squat, 10,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-10-04 20:17:22 +0000,Tricep Push Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Tricep Push Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Tricep Push Up, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Alternating Medicine Ball Push Up, 4,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-10-04 20:17:22 +0000,Alternating Medicine Ball Push Up, 4,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-10-04 20:17:22 +0000,Alternating Medicine Ball Push Up, 2,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-10-04 20:17:22 +0000,Air Squats, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Air Squats, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Air Squats, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Balance Trainer Dome Push Ups, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Balance Trainer Dome Push Ups, 5,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Balance Trainer Dome Push Ups, 3,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Jump Squat, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Jump Squat, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Jump Squat, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Walking Lunge, 7,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-10-04 20:17:22 +0000,Walking Lunge, 6,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-10-04 20:17:22 +0000,Walking Lunge, 6,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2021-10-04 20:17:22 +0000,Crunches, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Crunches, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Crunches, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Superman, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Superman, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-10-04 20:17:22 +0000,Superman, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-09-16 19:22:21 +0000,Chin Up, 2,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2021-09-16 19:22:21 +0000,Seated Dumbbell Curl, 11,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-09-16 19:22:21 +0000,Seated Dumbbell Curl, 11,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
2021-09-16 19:22:21 +0000,Seated Dumbbell Curl, 11,6.8038936415345965,0.0,0.0,0.0,0.0,false,, 2.0
